-13.0,8.585000991821289,30.5,77.0
-12.663412094116211,8.585000991821289,30.5,77.0
-12.326824188232422,8.585000991821289,30.5,77.0
-12.158530235290527,8.02424144744873,30.5,77.0
-11.990236282348633,7.56348180770874,30.5,77.0
-11.821942329406738,7.141962051391602,30.5,77.0
-11.653648376464844,6.7596821784973145,30.5,77.0
-11.48535442352295,6.416642189025879,30.5,77.0
-11.317060470581055,6.112842082977295,30.5,77.0
-11.14876651763916,5.848282337188721,30.5,77.0
-10.980472564697266,5.622962474822998,30.5,77.0
-10.812178611755371,5.436882495880127,30.5,77.0
-10.643884658813477,5.290042400360107,30.5,77.0
-10.475590705871582,5.1824421882629395,30.5,77.0
-10.307296752929688,5.114081859588623,41.5,63.5
-10.139002799987793,5.084961891174316,41.5,63.5
-9.970708847045898,5.095081806182861,41.5,63.5
-9.802414894104004,5.144441604614258,41.5,63.5
-9.63412094116211,5.233041286468506,41.5,63.5
-9.614999771118164,5.3608808517456055,41.5,63.5
-9.614999771118164,5.527960777282715,41.5,63.5
-9.614999771118164,5.734280586242676,41.5,63.5
-9.614999771118164,5.979840278625488,41.5,63.5
-9.614999771118164,6.264639854431152,41.5,63.5
-9.614999771118164,6.588679313659668,41.5,63.5
-9.614999771118164,6.951958656311035,41.5,63.5
-9.614999771118164,7.354478359222412,41.5,63.5
-9.614999771118164,7.796237945556641,41.5,63.5
-9.614999771118164,8.277237892150879,41.5,63.5
-9.614999771118164,8.585039138793945,41.5,63.5
-9.614999771118164,8.5850248336792,43.5,77.0
-9.614999771118164,8.585016250610352,43.5,77.0
-9.614999771118164,8.585010528564453,43.5,77.0
-9.614999771118164,8.585006713867188,43.5,77.0
-9.614999771118164,8.585004806518555,43.5,77.0
-9.614999771118164,8.585002899169922,43.5,77.0
-9.614999771118164,8.585001945495605,43.5,77.0
-9.614999771118164,8.585001945495605,43.5,77.0
-9.614999771118164,8.585001945495605,43.5,77.0
-9.614999771118164,8.585001945495605,43.5,77.0
-9.951587677001953,8.585001945495605,43.5,77.0
-10.288175582885742,8.585001945495605,43.5,77.0
-10.624763488769531,8.585001945495605,43.5,77.0
-10.96135139465332,8.585001945495605,43.5,77.0
-11.29793930053711,8.585001945495605,43.5,77.0
-11.634527206420898,8.585001945495605,43.5,77.0
-11.971115112304688,8.585001945495605,43.5,77.0
-12.307703018188477,8.585001945495605,32.0,77.0
-12.644290924072266,8.585001945495605,32.0,77.0
-12.980878829956055,8.585001945495605,32.0,77.0
-13.317466735839844,8.585001945495605,32.0,77.0
-13.654054641723633,8.585001945495605,32.0,77.0
-13.990642547607422,8.585001945495605,32.0,77.0
-14.327230453491211,8.585001945495605,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,32.0,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.385000228881836,8.585000991821289,25.5,77.0
-14.048412322998047,8.585000991821289,25.5,77.0
-13.711824417114258,8.585000991821289,25.5,77.0
-13.375236511230469,8.585000991821289,25.5,77.0
-13.03864860534668,8.585000991821289,25.5,77.0
-12.70206069946289,8.585000991821289,25.5,77.0
-12.365472793579102,8.585000991821289,25.5,77.0
-12.028884887695312,8.585000991821289,25.5,77.0
-11.860590934753418,8.02424144744873,35.5,73.0
-11.692296981811523,7.56348180770874,35.5,73.0
-11.524003028869629,7.141962051391602,35.5,73.0
-11.355709075927734,6.7596821784973145,35.5,73.0
-11.18741512298584,6.416642189025879,35.5,73.0
-11.019121170043945,6.112842082977295,35.5,73.0
-10.85082721710205,5.848282337188721,35.5,73.0
-10.682533264160156,5.622962474822998,35.5,73.0
-10.514239311218262,5.436882495880127,35.5,73.0
-10.345945358276367,5.290042400360107,35.5,73.0
-10.177651405334473,5.1824421882629395,35.5,73.0
-10.009357452392578,5.114081859588623,35.5,73.0
-9.841063499450684,5.084961891174316,35.5,73.0
-9.672769546508789,5.095081806182861,35.5,73.0
-9.614999771118164,5.144441604614258,35.5,73.0
-9.614999771118164,5.233041286468506,35.5,73.0
-9.614999771118164,5.3608808517456055,35.5,73.0
-9.614999771118164,5.527960777282715,43.5,66.0
-9.614999771118164,5.734280586242676,43.5,66.0
-9.614999771118164,5.979840278625488,43.5,66.0
-9.614999771118164,6.264639854431152,43.5,66.0
-9.614999771118164,6.588679313659668,43.5,66.0
-9.614999771118164,6.951958656311035,43.5,66.0
-9.614999771118164,7.354478359222412,43.5,66.0
-9.614999771118164,7.796237945556641,43.5,66.0
-9.614999771118164,8.277237892150879,43.5,66.0
-9.614999771118164,8.585039138793945,43.5,66.0
-9.614999771118164,8.5850248336792,43.5,66.0
-9.614999771118164,8.585016250610352,43.5,66.0
-9.614999771118164,8.585010528564453,43.5,66.0
-9.614999771118164,8.024250984191895,43.5,66.0
-9.614999771118164,7.5027313232421875,43.5,66.0
-9.614999771118164,7.020451545715332,43.5,66.0
-9.614999771118164,6.559691905975342,43.5,66.0
-9.614999771118164,6.138172149658203,43.5,66.0
-9.614999771118164,5.755892276763916,43.5,66.0
-9.614999771118164,5.4128522872924805,43.5,66.0
-9.614999771118164,5.1090521812438965,43.5,66.0
-9.614999771118164,4.844492435455322,43.5,66.0
-9.614999771118164,4.6191725730896,43.5,66.0
-9.614999771118164,4.4330925941467285,43.5,66.0
-9.614999771118164,4.286252498626709,43.5,66.0
-9.614999771118164,4.178652286529541,43.5,66.0
-9.614999771118164,4.110291957855225,43.5,66.0
-9.614999771118164,4.081171989440918,43.5,66.0
-9.614999771118164,4.091291904449463,43.5,66.0
-9.614999771118164,4.140651702880859,43.5,66.0
-9.614999771118164,4.229251384735107,43.5,66.0
-9.614999771118164,4.357090950012207,43.5,66.0
-9.614999771118164,4.524170875549316,43.5,66.0
-9.614999771118164,4.730490684509277,43.5,63.0
-9.614999771118164,4.97605037689209,43.5,63.0
-9.614999771118164,5.260849952697754,43.5,63.0
-9.614999771118164,5.5848894119262695,43.5,63.0
-9.614999771118164,5.948168754577637,43.5,63.0
-9.614999771118164,6.350688457489014,43.5,63.0
-9.614999771118164,6.792448043823242,43.5,63.0
-9.614999771118164,7.273447513580322,43.5,63.0
-9.614999771118164,7.793686866760254,43.5,63.0
-9.614999771118164,8.353166580200195,43.5,63.0
-9.614999771118164,8.585039138793945,43.5,63.0
-9.614999771118164,8.5850248336792,43.5,63.0
-9.614999771118164,8.585016250610352,43.5,63.0
-9.614999771118164,8.024256706237793,43.5,63.0
-9.614999771118164,7.502737045288086,43.5,63.0
-9.614999771118164,7.0204572677612305,43.5,63.0
-9.614999771118164,6.577417373657227,43.5,63.0
-9.614999771118164,6.116657733917236,43.5,66.0
-9.614999771118164,5.695137977600098,43.5,66.0
-9.614999771118164,5.3128581047058105,43.5,66.0
-9.614999771118164,4.969818115234375,43.5,66.0
-9.614999771118164,4.666018009185791,43.5,66.0
-9.614999771118164,4.401458263397217,43.5,66.0
-9.614999771118164,4.176138401031494,43.5,66.0
-9.614999771118164,3.990058422088623,43.5,66.0
-9.614999771118164,3.8432183265686035,43.5,66.0
-9.614999771118164,3.7356183528900146,43.5,66.0
-9.614999771118164,3.6672582626342773,43.5,66.0
-9.614999771118164,3.6381380558013916,43.5,66.0
-9.614999771118164,3.6482579708099365,43.5,66.0
-9.614999771118164,3.697617769241333,43.5,66.0
-9.614999771118164,3.786217451095581,43.5,66.0
-9.614999771118164,3.2254576683044434,43.5,66.0
-9.614999771118164,2.764697790145874,43.5,66.0
-9.614999771118164,2.3431780338287354,43.5,52.0
-9.614999771118164,1.9608981609344482,43.5,52.0
-9.614999771118164,1.6178582906723022,43.5,52.0
-9.614999771118164,1.3140584230422974,43.5,52.0
-9.614999771118164,1.049498438835144,43.5,52.0
-9.614999771118164,0.8241784572601318,43.5,52.0
-9.614999771118164,0.638098418712616,43.5,52.0
-9.614999771118164,0.4912583827972412,43.5,52.0
-9.614999771118164,0.3836583197116852,43.5,52.0
-9.614999771118164,0.3152982294559479,43.5,52.0
-9.614999771118164,0.2861781120300293,43.5,52.0
-9.614999771118164,0.29629793763160706,43.5,52.0
-9.614999771118164,0.34565773606300354,43.5,52.0
-9.614999771118164,0.43425750732421875,43.5,52.0
-9.614999771118164,0.5620972514152527,43.5,52.0
-9.614999771118164,0.7291769981384277,43.5,52.0
